::1 - - [28/Aug/2021:11:32:53 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:11:33:08 +0000] "GET /app/home/1 HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:11:33:11 +0000] "GET /app/home/1 HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:11:38:27 +0000] "GET /app/home/1 HTTP/1.1" 200 3910 "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:11:38:28 +0000] "GET /favicon.ico HTTP/1.1" 404 3044 "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:11:38:31 +0000] "GET /app/MyDocs HTTP/1.1" 200 4368 "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:11:57:42 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:11:58:29 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:12:00:59 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:12:06:39 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:12:10:22 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:12:10:59 +0000] "GET /app/MyDocs? HTTP/1.1" 200 4368 "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:01:52 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:02:02 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs?" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:03:35 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs?" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:04:01 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs?" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:04:15 +0000] "GET /app/MyDocs? HTTP/1.1" 304 - "http://localhost:3332/app/MyDocs?" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:04:52 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::1 - - [28/Aug/2021:13:05:25 +0000] "GET /app/MyDocs HTTP/1.1" 304 - "http://localhost:3332/app/home/1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
